Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144
,,40000,40000,40000, 36 months,  7.02%,1235.45,A,A2,Director,5 years,RENT,220000,Not Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,770xx,TX,6.86,0,May-1984,0,52,,8,0,6235,16.8%,16,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,52,1,Individual,,,,0,0,41913,0,2,1,3,8,35678,50,2,2,4132,25,37100,3,3,1,5,5988,16868,19.7,0,0,132,418,8,8,1,109,,10,,1,1,2,1,3,5,6,9,2,8,0,0,0,3,100,0,0,0,88382,41913,21000,51282,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,19200,19200,19200, 60 months, 22.50%,535.76,D,D3,IT Support Specialist,5 years,RENT,80000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,021xx,MA,22.8,0,Mar-2012,0,,,18,0,23981,56.2%,24,w,19200.00,19200.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,51201,1,4,2,5,6,26591,75,0,5,8778,57,42700,1,7,0,11,2845,7334,75,0,0,43,84,17,6,0,19,,13,,0,7,9,7,7,8,13,15,9,18,0,0,0,2,95.7,42.9,0,0,90456,51201,29300,35635,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,2600,2600,2600, 36 months, 13.90%,88.74,C,C1,SECRETARY,10+ years,MORTGAGE,41700,Source Verified,Mar-2019,Issued,n,,,other,Other,714xx,LA,28,0,Feb-2009,0,,,10,0,8949,64.8%,20,w,2600.00,2600.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,28721,0,3,1,4,9,19772,68,0,1,7798,67,13800,2,0,1,5,2872,202,97.5,0,0,121,67,21,9,0,21,,12,,0,1,3,1,2,12,7,8,3,10,0,0,0,1,100,100,0,0,42974,28721,8000,29174,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,35000,35000,35000, 60 months, 14.74%,827.88,C,C2,"Director, software development",10+ years,MORTGAGE,161000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,327xx,FL,34.89,0,May-2005,1,,,24,0,57729,45.3%,48,w,35000.00,35000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,491450,2,7,1,3,5,181548,100,3,5,6802,60,127300,3,0,5,10,20477,49175,44.4,0,0,166,156,6,5,4,6,,4,,0,10,15,10,11,18,16,26,15,24,0,0,0,6,100,10,0,0,601880,239277,88500,219980,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,9500,9500,9500, 36 months,  6.46%,291,A,A1,Rotating Equipment Engineer,6 years,MORTGAGE,200000,Not Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,779xx,TX,15.4,0,Sep-1999,0,40,,16,0,16269,33.1%,35,w,9500.00,9500.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,329245,0,3,0,1,15,73909,53,0,0,5740,44,49200,1,5,0,2,21950,17273,41,0,0,159,234,29,13,4,58,,14,,0,4,7,5,6,13,12,18,7,16,0,0,0,0,94.3,0,0,0,409200,90178,29300,110000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,20000,20000,20000, 60 months, 20.00%,529.88,D,D2,Consumer Safety Inspector,4 years,MORTGAGE,55000,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,300xx,GA,13.11,0,Aug-2003,0,,66,9,1,8771,62.7%,43,w,20000.00,20000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,492370,1,3,2,5,2,166403,88,2,2,4302,75,14000,1,2,2,9,54708,1132,83.8,0,0,165,187,8,2,5,42,,8,,0,2,3,2,5,29,5,9,3,9,0,0,0,4,100,100,1,0,503203,175174,7000,160551,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,20000,20000,20000, 36 months,  8.19%,628.49,A,A4,Transportation engineer ,2 years,RENT,70000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,607xx,IL,23.88,0,Dec-2014,0,,,7,0,20781,58%,7,w,20000.00,20000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,72968,2,1,1,1,4,52187,,2,5,5585,58,35800,1,0,3,6,10424,9319,65.1,0,0,4,51,4,4,0,4,,4,,0,4,6,4,4,1,6,6,6,7,0,0,0,3,100,50,0,0,88812,72968,26700,53012,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,16000,16000,16000, 36 months, 17.19%,571.96,C,C5,SOFTWARE IMPLEMENTATION,1 year,MORTGAGE,71750,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,657xx,MO,22.61,2,Feb-2003,1,20,,12,0,17248,48.9%,37,w,16000.00,16000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,81,1,Individual,,,,0,0,146529,2,2,1,1,7,15037,59,2,3,2927,53,35300,1,11,1,4,12211,8779,54.7,0,0,147,193,1,1,4,1,,1,,0,5,8,5,7,17,9,16,8,12,0,0,0,3,91.9,40,0,0,180815,32285,19400,25515,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,8500,8500,8500, 36 months,  7.56%,264.64,A,A3,"Manager, HR Organizational Effectiveness",2 years,RENT,88000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,336xx,FL,8.94,0,May-2007,0,,,5,0,8204,25.8%,22,w,8500.00,8500.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,23714,0,2,0,1,18,15510,51,0,0,7261,38,31800,0,0,0,1,4743,21796,27.3,0,0,142,112,30,18,0,41,,,,0,2,2,2,6,12,3,10,2,5,0,0,0,0,100,0,0,0,62141,23714,30000,30341,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months,  6.46%,306.31,A,A1,Cashier assistant ,9 years,RENT,35000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,112xx,NY,11.99,0,May-2012,0,,,14,0,12060,28.1%,20,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,293,12549,6,0,0,0,,0,,7,8,4294,28,42900,0,0,1,8,896,27424,29.7,0,0,,82,1,1,0,1,,11,,0,7,8,11,15,0,13,19,8,14,0,0,0,7,100,9.1,0,0,45399,12549,39000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,18000,18000,18000, 36 months, 17.97%,650.48,D,D1,customer service manager,10+ years,RENT,85000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,064xx,CT,13.34,1,Aug-2001,0,18,75,20,1,17979,15.1%,34,w,18000.00,18000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,1,,1,Individual,,,,0,527,51999,1,2,0,0,28,34020,81,2,6,6957,32,119300,4,0,0,6,2600,84421,17.6,0,0,148,211,6,6,0,6,,15,18,0,7,7,10,15,6,18,28,7,20,0,0,0,2,97,10,1,0,161219,51999,102400,41919,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months, 11.02%,327.49,B,B2,Secretarial Assistant,10+ years,OWN,70769,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,119xx,NY,25.05,0,May-1992,0,,,9,0,21676,55%,14,w,9724.55,9724.55,315.25,315.25,275.45,39.80,0.0,0.0,0.0,Apr-2019,327.49,May-2019,Apr-2019,0,,1,Individual,,,,0,0,37859,0,1,0,1,23,9172,46,1,1,6973,49,39400,1,0,1,2,4207,6436,72.4,0,0,163,322,12,12,0,27,,12,,0,3,6,3,3,3,7,10,6,9,0,0,0,1,100,66.7,0,0,77932,37859,23300,20000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 60 months, 22.50%,279.04,D,D3,Electronic lead,10+ years,MORTGAGE,65000,Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,117xx,NY,29.69,0,Apr-2003,0,,,15,0,49449,71.5%,27,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,194076,0,2,0,0,65,8660,29,1,2,8750,58,69200,0,1,1,2,12938,13176,78.1,0,0,162,191,8,8,1,18,,8,,0,9,11,9,12,3,12,23,11,15,0,0,0,1,100,66.7,0,0,285588,58109,60300,30388,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 36 months,  8.81%,475.68,A,A5,Software Engineer,10+ years,RENT,220000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,070xx,NJ,22.13,0,Oct-1996,1,,,18,0,53036,59%,36,f,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,363727,1,4,1,3,5,88781,62,0,1,16896,60,89900,1,2,1,4,20207,26880,65.1,0,0,164,269,22,5,3,22,,5,,0,9,13,9,15,9,13,24,13,18,0,0,0,1,100,77.8,0,0,492150,141817,77000,136475,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,40000,40000,40000, 36 months,  6.46%,1225.24,A,A1,Medical Doctor,2 years,MORTGAGE,300000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,238xx,VA,18.99,1,Feb-2002,2,9,,15,0,40179,46.8%,39,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,303369,1,4,1,2,2,66203,24,0,0,14998,42,85900,2,1,6,2,21669,45721,46.8,0,0,143,205,44,2,1,44,,1,,0,6,6,7,14,18,8,18,6,15,0,0,0,1,97.2,14.3,0,0,417158,115816,85900,106089,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 60 months,  8.19%,305.52,A,A4,VP,10+ years,MORTGAGE,200000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,086xx,NJ,26.02,0,Nov-1997,1,,,19,0,146340,39.2%,36,w,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,434047,1,4,1,3,5,53949,58,0,4,7522,51,184500,1,0,4,7,22845,15632,59.1,0,0,137,255,13,5,3,13,,1,,0,5,7,7,7,16,13,16,7,19,0,0,0,1,100,28.6,0,0,565515,238836,38200,93375,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 60 months, 20.00%,397.41,D,D2,Operations Administrator ,2 years,RENT,60000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,900xx,CA,9.2,0,Mar-2010,0,73,,16,0,8707,75.1%,24,w,14752.59,14752.59,364.08,364.08,247.41,116.67,0.0,0.0,0.0,Apr-2019,397.41,May-2019,Apr-2019,0,73,1,Individual,,,,0,0,55307,0,12,0,0,28,46600,114,0,1,4732,106,11600,0,0,1,1,3457,2093,80.6,0,0,108,92,21,21,0,21,,12,,0,3,3,3,3,19,4,5,3,16,0,0,0,0,91.3,66.7,0,0,52350,55307,10800,40750,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,30000,30000,30000, 60 months,  8.19%,611.03,A,A4,Workforce Management Analyst - II,10+ years,RENT,66505.11,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,301xx,GA,18.44,0,Sep-2005,0,,,5,0,18481,50.8%,14,w,30000.00,30000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,71451.81,20.84,,0,0,35438,0,2,0,1,19,16957,47,0,0,10104,49,36400,0,1,0,1,7088,16656,52.4,0,0,162,145,33,19,3,33,,,,0,2,3,2,3,6,3,5,3,5,0,0,0,0,100,50,0,0,72387,35438,35000,35987,24850,Jul-1998,0,0,2,70,0,3,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,5000,5000,5000, 36 months, 17.19%,178.74,C,C5,,n/a,OWN,55178,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,114xx,NY,26.88,0,Mar-1993,0,,,8,0,45220,77.4%,11,w,5000.00,5000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,50807,0,1,1,1,9,5587,80,0,0,15916,78,58400,2,0,1,1,6351,13162,76.4,0,0,44,312,130,9,0,130,,9,,0,6,7,6,7,3,7,8,7,8,0,0,0,1,100,66.7,0,0,65400,50807,55700,7000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,3500,3500,3500, 36 months,  7.56%,108.97,A,A3,department head circulation,10+ years,MORTGAGE,84000,Not Verified,Mar-2019,Issued,n,,,other,Other,226xx,VA,6.9,0,Jan-2006,0,,,12,0,6201,8.2%,23,w,3500.00,3500.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,56413,0,1,1,2,7,15986,90,2,4,1990,24,75500,2,2,5,6,4701,38487,8.8,0,0,158,125,8,7,1,44,,7,,0,3,5,6,9,9,10,13,5,12,0,0,0,3,100,0,0,0,191480,22187,42200,17803,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months, 11.02%,327.49,B,B2,Supervisor ,8 years,RENT,50000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,913xx,CA,16.78,1,Dec-2008,1,8,,13,0,10711,30.3%,32,w,9724.55,9724.55,315.25,315.25,275.45,39.80,0.0,0.0,0.0,Apr-2019,327.49,May-2019,Apr-2019,0,,1,Individual,,,,0,0,19056,0,2,0,2,14,8345,54,2,4,4180,37,35400,2,0,5,6,1466,12889,45.4,0,0,123,123,7,7,0,7,,1,,0,5,5,7,11,11,11,21,5,13,0,0,0,2,96.9,28.6,0,0,51000,19056,23600,15600,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,3000,3000,3000, 36 months, 20.00%,111.5,D,D2,Testing Coordinator,8 years,RENT,85000,Source Verified,Mar-2019,Issued,n,,,vacation,Vacation,441xx,OH,24.71,0,Dec-1982,1,30,,18,0,13867,74.2%,28,w,3000.00,3000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,May-2019,Apr-2019,0,30,1,Individual,,,,0,0,51294,1,4,1,4,11,37427,75,1,4,4154,75,18700,4,0,2,8,2850,713,94.1,0,0,86,435,3,3,1,3,43,3,39,3,7,11,7,11,6,14,21,11,18,0,0,0,2,71.4,100,0,0,68444,51294,12000,49744,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,28000,28000,28000, 60 months,  8.19%,570.29,A,A4,Head of Operations,3 years,RENT,200000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,109xx,NY,6.44,0,Sep-2010,0,,,11,0,31494,36.7%,12,w,28000.00,28000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,70117,1,1,1,1,8,38623,,2,3,7683,37,85800,0,1,0,4,7012,54306,36.7,0,0,47,91,5,5,0,5,,,,0,8,8,9,9,2,9,9,8,11,0,0,0,3,100,33.3,0,0,126425,70117,85800,40625,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,16000,16000,16000, 36 months, 12.40%,534.5,B,B4,,n/a,OWN,30000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,339xx,FL,31.04,0,Apr-1986,1,,,8,0,14840,63.4%,17,w,16000.00,16000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,15224,1,1,0,0,36,384,3,1,2,6995,42,23400,0,0,1,2,1903,2960,83.4,0,0,162,395,4,4,0,126,,4,,0,3,3,3,5,4,7,13,3,8,0,0,0,1,100,100,0,0,36000,15224,17800,12600,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,16500,16500,16500, 60 months, 10.33%,353.27,B,B1,Facilities Project Manager,10+ years,MORTGAGE,89722,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,331xx,FL,12.15,0,Nov-2001,3,,,27,0,29246,15.4%,61,w,16500.00,16500.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,308719,3,1,2,5,3,16529,97,1,3,5995,22,190200,7,11,8,9,11434,135640,15.5,0,0,153,208,2,2,6,2,,2,,0,7,10,18,26,15,25,40,10,27,0,0,0,4,100,5.6,0,0,472200,45775,160500,17000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,18000,18000,18000, 36 months, 12.40%,601.31,B,B4,Real Estate Broker,8 years,MORTGAGE,109421,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,082xx,NJ,13.5,0,Aug-2003,1,,118,35,1,28321,21.9%,45,w,18000.00,18000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,34301,4,1,0,0,35,5980,33,7,10,6841,23,130700,1,2,4,10,980,71908,25.9,0,0,35,187,3,3,0,3,,3,,0,15,23,19,24,1,34,44,23,35,0,0,0,7,100,21.1,1,0,148935,34301,96400,18235,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months, 13.90%,341.3,C,C1,,< 1 year,OWN,78000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,801xx,CO,21.91,0,Mar-2007,2,76,105,8,1,20604,69.8%,12,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,35019,1,1,0,0,42,14415,,1,3,7901,70,29500,0,0,2,3,4377,5896,77.8,0,0,144,83,3,3,0,15,,2,,0,6,6,6,6,3,7,9,6,8,0,0,0,1,91.7,66.7,1,0,71109,35019,26500,41609,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,22000,22000,22000, 60 months, 20.00%,582.87,D,D2,Mechanic ,9 years,RENT,38699,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,974xx,OR,19.32,0,Jan-2009,0,,,6,0,10866,99.7%,21,w,22000.00,22000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,May-2019,Apr-2019,0,,1,Joint App,70586,21.35,Source Verified,0,0,20296,0,3,0,1,23,9430,39,0,0,6010,58,10900,0,11,0,1,3383,0,100.2,0,0,122,97,26,23,0,26,,23,,0,1,3,1,1,15,3,6,3,6,0,0,0,0,100,100,0,0,34870,20296,6000,23970,30837,Oct-2010,0,0,13,68.6,4,17,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,26000,26000,26000, 60 months, 13.90%,603.63,C,C1,,n/a,OWN,45000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,802xx,CO,20.59,0,Mar-2011,0,,100,9,1,11894,35.9%,11,w,25546.95,25546.95,583.55,583.55,453.05,130.50,0.0,0.0,0.0,Apr-2019,603.63,May-2019,Apr-2019,0,,1,Individual,,,,0,0,26487,2,1,0,1,16,14593,81,2,2,4532,52,33100,0,0,1,3,2943,18469,35.4,0,0,60,96,4,4,0,4,,10,,0,6,7,7,7,3,8,8,7,9,0,0,0,2,100,0,1,0,51100,26487,28600,18000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,35000,35000,35000, 60 months, 15.57%,843.16,C,C3,Graphic Design & Production Manager,3 years,OWN,50000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,372xx,TN,24.12,0,Mar-2001,0,24,,9,0,26858,61.3%,14,w,34990.00,34990.00,10.0,10.00,10.00,0.00,0.0,0.0,0.0,Mar-2019,10.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,35164,0,1,0,0,37,8306,46,0,2,11365,57,43800,0,0,0,2,3907,10910,69.4,0,0,132,216,13,13,0,13,,,24,0,4,6,5,7,3,8,11,6,9,0,0,0,0,92.9,60,0,0,61800,35164,35600,18000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,12000,12000,12000, 36 months,  7.02%,370.64,A,A2,,< 1 year,RENT,50000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,430xx,OH,24.45,3,Jan-2000,0,21,,6,0,11817,56.8%,15,w,12000.00,12000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,21,1,Individual,,,,0,0,19726,0,1,0,0,34,7909,23,0,0,6025,36,20800,0,0,0,0,3945,8983,56.8,0,0,101,230,25,25,0,25,21,,21,3,3,3,4,7,5,5,10,3,6,0,0,3,0,80,25,0,0,55639,19726,20800,34839,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,8000,8000,8000, 36 months,  6.46%,245.05,A,A1,Installer,8 years,RENT,60000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,330xx,FL,19.94,0,Aug-2004,0,,,14,0,4974,6.5%,19,w,8000.00,8000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,May-2019,Apr-2019,0,,1,Individual,,,,0,0,19024,1,2,1,1,6,14050,51,0,1,3663,18,76600,0,0,2,2,1359,58126,7.9,0,0,74,175,24,6,0,24,,11,,0,6,6,9,11,4,12,15,6,14,0,0,0,1,100,0,0,0,104376,19024,63100,27776,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,29000,29000,29000, 36 months,  6.46%,888.3,A,A1,Accounting and Logistics Manager,4 years,MORTGAGE,80000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,640xx,MO,26.88,0,Mar-2001,1,,,18,0,30188,49.2%,30,w,29000.00,29000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,514,189063,2,1,1,1,8,64968,,4,6,4864,49,61400,0,0,3,7,10504,27514,48.1,0,0,133,216,3,3,1,3,,3,,0,8,11,10,13,5,16,24,11,18,0,0,0,5,100,20,0,0,239929,95156,53000,67576,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,24000,24000,24000, 60 months, 15.57%,578.17,C,C3,Office Manager,7 years,MORTGAGE,75000,Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,601xx,IL,29.71,0,Nov-2008,1,,,9,0,18902,54.9%,17,w,24000.00,24000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,66577,1,4,1,1,5,47675,66,0,0,7336,62,34400,1,0,1,1,7397,7363,64.6,0,0,124,107,29,5,0,29,,5,,0,2,4,2,3,10,5,7,4,9,0,0,0,1,100,0,0,0,106650,66577,20800,72250,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,5000,5000,5000, 36 months,  6.46%,153.16,A,A1,,< 1 year,RENT,35000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,372xx,TN,12.79,0,May-2008,0,28,,4,0,3233,26.9%,23,w,5000.00,5000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,12275,0,1,0,0,31,9042,61,0,0,1995,46,12000,0,0,0,0,3069,8767,26.9,0,0,126,130,38,31,0,38,28,,28,0,3,3,3,6,15,3,8,3,4,0,0,0,0,87,0,0,0,26886,12275,12000,14886,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,18000,18000,18000, 60 months, 11.02%,391.55,B,B2,,n/a,RENT,34000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,801xx,CO,51.46,0,Apr-2008,0,,,6,0,9041,33.1%,8,w,18000.00,18000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,94000,21.23,Not Verified,0,0,59645,0,2,0,1,13,50604,87,0,0,4219,58,27300,0,2,0,1,9941,18259,33.1,0,0,131,61,34,13,0,34,,,,0,3,3,4,4,4,4,4,3,6,0,0,0,0,100,0,0,0,97628,59645,27300,70328,36394,Apr-2008,0,0,11,38.4,2,9,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 36 months, 12.40%,501.09,B,B4,Workforce Coordinator,1 year,MORTGAGE,42000,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,793xx,TX,25.63,1,Sep-1997,0,20,,11,0,8016,63.1%,28,w,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,152017,0,6,2,7,9,28083,79,1,2,5156,75,12700,1,2,1,9,13820,1680,82.3,0,0,258,62,11,9,1,16,,11,20,0,2,3,2,4,19,4,8,3,11,0,0,0,3,96.4,50,0,0,171132,36099,9500,35697,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
